ID,Age_Years,Gender,Marital_Status,Education,Employment,Account_Tenure_Months,Account_Balance,Transaction_Frequency,Product_Count,Number_of_Complaints,Satisfaction_Rate,Support_Calls,Email_Subscription,Has_Credit_Card,Churn_Status,Customer_Value_Score,Engagement_Level,Risk_Profile
CUST0927,40,Female,Single,,Self-employed,23,47114,20,3,1,0.82,3,1,0,0,0.224,Medium,Medium_Risk
CUST2736,32,Female,Single,Secondary,Self-employed,28,223102,15,3,0,0.69,0,0,0,0,0.224,Medium,Low_Risk
CUST0875,35,Female,Married,Secondary,Employed,19,74478,20,3,0,0.53,1,1,0,0,0.224,Medium,Low_Risk
CUST0023,25,Female,Single,Secondary,Employed,40,101714,16,3,0,0.87,3,1,0,0,0.224,Medium,Low_Risk
CUST1179,49,Female,Married,University,Self-employed,90,52013,9,3,0,0.99,1,0,1,0,0.224,Medium,Low_Risk
CUST0203,50,Female,Married,Secondary,Unemployed,5,87296,22,2,0,0.8,5,1,0,0,0.224,Medium,Medium_Risk
CUST0871,29,Male,Single,Secondary,Self-employed,46,187284,13,1,1,0.75,1,1,1,0,0.224,Low,Low_Risk
CUST2374,19,Male,Married,Secondary,Employed,55,124772,13,1,1,0.85,1,1,0,0,0.224,Low,Low_Risk
CUST2942,31,Male,Single,University,Employed,67,82549,12,4,1,0.72,3,1,0,0,0.224,Medium,Medium_Risk
CUST0253,28,Male,Married,Secondary,Employed,61,39238,14,3,0,0.9,0,0,1,0,0.224,Medium,Low_Risk
CUST0223,41,Male,Married,Secondary,Self-employed,32,65206,18,2,1,0.98,1,1,0,0,0.223,Medium,Low_Risk
CUST0183,31,Male,Married,Secondary,Self-employed,77,10529,12,2,0,0.61,2,1,1,0,0.223,Low,Low_Risk
CUST1836,36,Female,Married,University,Self-employed,68,199487,9,3,0,0.51,2,0,0,0,0.223,Medium,Low_Risk
CUST2865,33,Male,Married,University,Unemployed,64,58314,13,1,0,0.8,1,1,0,0,0.223,Low,Low_Risk
CUST1967,55,Male,Married,Secondary,Self-employed,59,7970,15,2,2,0.85,1,1,1,0,0.223,Medium,Medium_Risk
CUST2724,31,Male,Married,Secondary,Employed,69,64031,12,4,0,0.84,0,0,1,0,0.223,Medium,Low_Risk
CUST1506,34,Female,Single,Secondary,Employed,13,111347,20,2,0,0.8,2,1,0,0,0.223,Medium,Low_Risk
CUST1186,45,Male,Married,Primary,Employed,79,83716,10,2,0,0.74,1,0,1,0,0.223,Low,Low_Risk
CUST2550,27,Female,Single,Primary,Self-employed,19,113604,19,2,0,0.81,2,1,1,0,0.223,Medium,Low_Risk
CUST2331,38,Female,Divorced,Secondary,Self-employed,114,11949,6,1,0,0.9,1,1,0,0,0.223,Low,Low_Risk
CUST0432,36,Male,Married,University,Employed,81,197818,7,1,0,0.99,2,1,0,0,0.223,Low,Low_Risk
CUST0105,32,Female,Single,Primary,Self-employed,38,23947,18,2,0,0.51,1,1,0,0,0.223,Medium,Low_Risk
CUST2990,31,Male,Single,Secondary,Employed,64,312638,7,1,0,0.97,1,0,0,0,0.223,Low,Low_Risk
CUST2002,25,Female,Single,University,Employed,88,15786,10,2,1,0.76,1,1,0,0,0.222,Low,Low_Risk
CUST0919,30,Female,Single,,Self-employed,55,73091,14,4,0,0.57,1,1,0,0,0.222,Medium,Low_Risk
CUST1251,35,Female,Married,University,Employed,71,131260,10,4,0,0.9,2,1,0,0,0.222,Medium,Low_Risk
CUST1231,46,Female,Single,Secondary,Employed,52,49933,15,1,1,0.79,2,1,1,0,0.222,Low,Low_Risk
CUST0764,47,Female,Married,Primary,Employed,46,48627,16,1,0,0.78,2,1,1,0,0.222,Low,Low_Risk
CUST2637,55,Female,Married,University,Employed,36,35764,18,2,0,0.87,1,1,0,0,0.222,Medium,Low_Risk
CUST2247,30,Male,Divorced,Secondary,Employed,2,54573,23,2,0,0.93,1,1,1,0,0.222,Medium,Low_Risk
CUST0551,33,Male,Married,Secondary,Self-employed,23,208218,16,1,0,0.58,2,1,0,0,0.222,Low,Low_Risk
CUST0173,33,Female,Married,Primary,Employed,9,133560,20,3,0,0.6,1,1,1,0,0.222,Medium,Low_Risk
CUST0625,29,Female,Married,Secondary,Employed,59,173519,11,1,1,0.97,3,1,1,0,0.222,Low,Medium_Risk
CUST1153,30,Female,Single,Primary,Self-employed,76,13720,12,1,0,0.58,0,1,0,0,0.222,Low,Low_Risk
CUST1718,45,Male,Married,University,Unemployed,34,7172,19,1,0,0.56,0,0,0,0,0.222,Medium,Low_Risk
CUST0288,54,Male,Single,Primary,Employed,52,180355,12,2,0,0.69,1,1,0,0,0.222,Low,Low_Risk
CUST0574,29,Male,Single,Secondary,Employed,69,60638,12,2,0,0.92,0,1,0,0,0.222,Low,Low_Risk
CUST0258,31,Female,Married,Secondary,Self-employed,82,101883,9,2,2,0.71,0,1,0,0,0.222,Low,Low_Risk
CUST1404,40,Female,Single,University,Unemployed,19,109603,19,3,0,0.89,0,0,0,0,0.222,Medium,Low_Risk
CUST2301,29,Male,Single,Primary,Self-employed,49,240177,11,1,0,0.6,3,1,1,0,0.222,Low,Low_Risk
CUST0899,37,Female,Married,Secondary,Self-employed,51,100301,14,2,0,0.62,1,0,0,0,0.222,Medium,Low_Risk
CUST0728,51,Female,Divorced,Primary,Employed,14,272471,16,3,0,0.51,1,1,0,0,0.222,Medium,Low_Risk
CUST0148,37,Male,Single,University,Unemployed,36,160996,15,2,0,0.7,0,1,1,0,0.222,Medium,Low_Risk
CUST1359,31,Male,Single,Secondary,Employed,31,68458,18,2,0,0.88,1,1,0,0,0.222,Medium,Low_Risk
CUST0041,29,Male,Married,Primary,Employed,73,31953,12,3,0,0.82,1,1,1,0,0.221,Medium,Low_Risk
CUST2992,40,Male,Married,University,Self-employed,81,185748,7,1,1,0.61,2,1,1,0,0.221,Low,Low_Risk
CUST2993,21,Male,Single,Primary,Self-employed,23,163572,17,4,1,0.94,1,1,0,0,0.221,High,Low_Risk
CUST0466,18,Female,Married,,Employed,42,73267,16,2,0,0.77,0,1,1,0,0.221,Medium,Low_Risk
CUST0674,39,Female,Single,Secondary,Self-employed,42,32976,17,1,0,0.9,2,0,0,0,0.221,Low,Low_Risk
CUST0664,38,Male,Single,Primary,Employed,92,24961,9,2,0,0.91,1,0,0,0,0.221,Low,Low_Risk
CUST0436,34,Female,Single,Secondary,Self-employed,76,93931,10,2,0,0.75,0,0,0,0,0.221,Low,Low_Risk
CUST0025,19,Male,Divorced,,Unemployed,24,69157,19,3,0,0.89,0,0,0,0,0.221,Medium,Low_Risk
CUST0599,35,Male,Married,Secondary,Unemployed,41,80403,16,2,0,0.63,0,1,0,0,0.221,Medium,Low_Risk
CUST0842,36,Female,Married,University,Self-employed,28,86877,18,2,1,0.87,1,1,0,0,0.221,Medium,Low_Risk
CUST0958,22,Male,Single,Primary,Employed,61,28876,14,3,0,0.8,3,1,0,0,0.221,Medium,Low_Risk
CUST2561,30,Male,Divorced,Primary,Employed,27,47896,19,2,1,0.56,0,1,1,0,0.221,Medium,Low_Risk
CUST2656,18,Female,Married,Primary,Employed,66,248754,8,3,0,0.92,1,0,1,0,0.221,Medium,Low_Risk
CUST2410,43,Male,Married,,Employed,63,142431,11,3,1,0.99,0,1,1,0,0.221,Medium,Low_Risk
CUST1831,41,Female,Divorced,,Self-employed,20,352190,13,2,0,0.74,0,0,0,0,0.221,Medium,Low_Risk
CUST2741,48,Male,Single,Secondary,Self-employed,39,138175,15,4,2,0.96,0,1,0,0,0.221,Medium,Low_Risk
CUST2812,19,Female,Married,Secondary,Employed,51,224949,11,2,0,0.51,5,1,0,0,0.221,Low,Medium_Risk
CUST2509,38,Female,Married,Primary,Employed,58,175330,11,1,0,0.94,1,1,0,0,0.221,Low,Low_Risk
CUST2843,27,Female,Married,Primary,Employed,84,40609,10,3,1,0.75,3,1,1,0,0.221,Medium,Medium_Risk
CUST1840,30,Male,Married,Primary,Self-employed,61,114525,12,2,0,0.76,1,1,0,0,0.221,Low,Low_Risk
CUST1615,28,Male,Married,Secondary,Employed,60,76147,13,3,1,0.93,2,0,0,0,0.221,Medium,Low_Risk
CUST0047,29,Male,Single,Secondary,Self-employed,54,74702,14,1,0,0.87,0,0,1,0,0.221,Low,Low_Risk
CUST1768,40,Female,Married,Primary,Employed,56,18110,15,2,0,0.95,1,1,0,0,0.221,Medium,Low_Risk
CUST2698,37,Female,Single,Primary,Employed,36,156090,15,4,0,0.94,0,1,0,0,0.221,Medium,Low_Risk
CUST1085,46,Male,Married,University,Employed,36,114871,16,2,0,0.94,0,1,0,0,0.221,Medium,Low_Risk
CUST1307,29,Female,Married,,Self-employed,78,80123,10,3,0,0.66,2,1,1,0,0.221,Medium,Low_Risk
CUST2248,26,Female,Single,Primary,Employed,51,11689,16,1,0,0.99,0,1,1,0,0.221,Low,Low_Risk
CUST1427,47,Female,Divorced,Primary,Self-employed,69,11145,13,2,1,0.84,1,0,0,0,0.22,Medium,Low_Risk
CUST1469,47,Male,Single,Primary,Unemployed,26,392633,11,2,0,0.92,1,1,1,0,0.22,Low,Low_Risk
CUST2463,35,Female,Single,Primary,Unemployed,52,697,16,4,0,0.84,0,1,1,0,0.22,Medium,Low_Risk
CUST2632,34,Female,Single,Secondary,Self-employed,12,147334,19,3,0,0.52,1,1,0,0,0.22,Medium,Low_Risk
CUST2926,43,Female,Single,,Employed,70,4776,13,3,0,0.95,0,1,0,0,0.22,Medium,Low_Risk
CUST2271,43,Female,Married,Secondary,Self-employed,77,209404,7,3,0,0.55,0,1,0,0,0.22,Low,Low_Risk
CUST2233,33,Female,Married,Primary,Unemployed,26,263012,14,2,0,0.74,3,1,0,0,0.22,Medium,Low_Risk
CUST1495,31,Female,Married,Primary,Employed,32,182865,15,1,0,0.61,0,0,1,0,0.22,Low,Low_Risk
CUST2340,43,Female,Single,Primary,Self-employed,66,199818,9,2,1,0.8,0,0,0,0,0.22,Low,Low_Risk
CUST2392,21,Female,Single,University,Employed,58,2211,15,2,1,0.77,0,1,0,0,0.22,Medium,Low_Risk
CUST2920,55,Male,Married,Secondary,Employed,57,138098,12,3,0,0.61,2,1,1,0,0.22,Medium,Low_Risk
CUST1192,32,Male,Married,Primary,Employed,75,10967,12,1,0,0.82,2,1,0,0,0.22,Low,Low_Risk
CUST2073,32,Male,Married,Secondary,Employed,12,446447,12,2,0,0.91,3,1,1,0,0.22,Low,Low_Risk
CUST2967,25,Female,Single,Secondary,Employed,29,116191,17,1,0,0.71,0,1,0,0,0.22,Low,Low_Risk
CUST1805,41,Male,Single,Secondary,Self-employed,37,20522,18,1,0,0.54,0,1,0,0,0.22,Medium,Low_Risk
CUST2793,46,Female,Married,Secondary,Employed,14,219088,17,2,1,0.97,3,1,0,0,0.22,Medium,Medium_Risk
CUST0794,30,Female,Single,Secondary,Employed,68,60355,12,2,0,0.9,1,1,1,0,0.22,Low,Low_Risk
CUST0289,45,Male,Married,,Employed,11,325728,15,3,0,0.74,2,1,1,0,0.22,Medium,Low_Risk
CUST0594,18,Female,Married,Primary,Self-employed,86,23439,10,1,0,0.73,0,1,0,0,0.22,Low,Low_Risk
CUST2837,19,Female,Married,University,Self-employed,23,153356,17,1,0,0.53,1,1,1,0,0.219,Low,Low_Risk
CUST2087,32,Female,Single,Primary,Employed,62,12948,14,3,0,0.71,3,1,0,0,0.219,Medium,Low_Risk
CUST0648,26,Female,Married,University,Employed,18,16286,21,1,1,0.6,0,1,1,0,0.219,Medium,Low_Risk
CUST2225,48,Female,Single,Secondary,Self-employed,51,44849,15,4,0,0.79,0,0,0,0,0.219,Medium,Low_Risk
CUST1279,48,Female,Married,Secondary,Employed,41,72808,16,1,0,0.9,1,0,0,0,0.219,Low,Low_Risk
CUST2658,46,Female,Married,Primary,Employed,39,1684,18,3,0,0.55,0,0,1,0,0.219,Medium,Low_Risk
CUST0263,41,Male,Single,University,Unemployed,15,123200,19,1,0,0.61,1,1,1,0,0.219,Medium,Low_Risk
CUST0133,48,Female,Single,Primary,Employed,104,20831,7,1,0,0.61,0,1,0,0,0.219,Low,Low_Risk
CUST0748,29,Female,Married,University,Employed,38,135500,15,2,0,0.75,0,1,0,0,0.219,Medium,Low_Risk
CUST1717,32,Male,Married,,Employed,48,108785,14,1,1,0.75,0,1,0,0,0.219,Low,Low_Risk
CUST0678,18,Female,Single,,Employed,9,122881,20,3,0,0.64,2,1,1,0,0.219,Medium,Low_Risk
CUST0801,43,Female,Divorced,Secondary,Employed,35,30194,18,2,0,0.94,1,1,1,0,0.219,Medium,Low_Risk
CUST1962,33,Female,Single,Primary,Employed,51,46227,15,2,0,0.59,4,1,0,0,0.219,Medium,Low_Risk
CUST1937,37,Female,Single,University,Employed,83,36503,10,2,0,0.71,0,1,0,0,0.219,Low,Low_Risk
CUST0719,45,Female,Married,,Self-employed,43,15861,17,1,0,0.55,2,0,0,0,0.219,Low,Low_Risk
CUST2287,53,Female,Single,University,Employed,14,429428,12,1,0,0.95,0,1,0,0,0.219,Low,Low_Risk
CUST2869,38,Female,Single,University,Self-employed,58,210464,10,3,0,0.89,0,0,0,0,0.219,Medium,Low_Risk
CUST0587,37,Male,Single,Primary,Employed,21,84062,19,2,0,0.62,0,1,1,0,0.219,Medium,Low_Risk
CUST2504,37,Male,Divorced,,Employed,40,416191,8,3,0,0.85,1,1,1,0,0.218,Medium,Low_Risk
CUST2687,40,Male,Married,Secondary,Employed,86,15344,10,1,0,0.89,0,1,0,0,0.218,Low,Low_Risk
CUST1091,22,Female,Divorced,Secondary,Employed,33,82119,17,4,0,0.54,0,1,1,0,0.218,High,Low_Risk
CUST2144,43,Male,Married,Secondary,Employed,42,17278,17,1,0,0.56,0,1,0,0,0.218,Low,Low_Risk
CUST1002,19,Male,Single,University,Employed,8,253828,17,1,0,0.69,1,1,0,0,0.218,Low,Low_Risk
CUST1664,29,Female,Married,Secondary,Employed,40,75646,16,2,0,0.93,1,1,0,0,0.218,Medium,Low_Risk
CUST2795,30,Female,Married,Secondary,Self-employed,46,119208,14,2,0,0.51,1,1,1,0,0.218,Medium,Low_Risk
CUST1435,32,Female,Married,Primary,Employed,8,167829,19,3,0,0.96,0,1,0,0,0.218,Medium,Low_Risk
CUST1482,21,Female,Single,,Self-employed,11,105026,20,3,1,0.66,1,0,0,0,0.218,Medium,Low_Risk
CUST2539,31,Male,Single,Primary,Self-employed,45,38973,16,1,0,0.58,2,1,0,0,0.218,Low,Low_Risk
CUST0901,45,Male,Married,Secondary,Unemployed,72,194693,8,1,0,0.58,1,0,0,0,0.218,Low,Low_Risk
CUST1129,48,Female,Single,Secondary,Employed,20,211393,16,1,0,0.98,1,1,0,0,0.218,Low,Low_Risk
CUST1673,26,Female,Married,University,Employed,62,94700,12,1,0,0.69,0,1,0,0,0.218,Low,Low_Risk
CUST2925,26,Male,Divorced,University,Self-employed,17,148866,18,3,0,0.8,1,1,1,0,0.218,Medium,Low_Risk
CUST1129,41,Male,Married,University,Employed,73,144315,9,1,0,0.69,2,1,1,0,0.218,Low,Low_Risk
CUST0757,47,Female,Married,Primary,Self-employed,62,51606,13,2,0,0.53,1,1,0,0,0.218,Medium,Low_Risk
CUST1673,18,Female,Divorced,Secondary,Employed,14,163877,18,2,0,1.0,2,0,1,0,0.217,Medium,Low_Risk
CUST2639,59,Male,Married,Secondary,Self-employed,13,128401,19,1,0,0.51,1,1,0,0,0.217,Medium,Low_Risk
CUST1139,23,Female,Married,University,Employed,44,42094,16,3,0,0.96,2,1,1,0,0.217,Medium,Low_Risk
CUST0035,24,Female,Single,Primary,Self-employed,18,93719,19,3,1,0.8,1,1,0,0,0.217,Medium,Low_Risk
CUST0845,55,Female,Single,Primary,Unemployed,6,263406,17,2,1,0.61,1,1,0,0,0.217,Medium,Low_Risk
CUST0780,51,Male,Divorced,,Unemployed,21,287958,14,3,0,0.61,0,1,0,0,0.217,Medium,Low_Risk
CUST1056,21,Female,Single,Primary,Self-employed,44,42486,16,1,1,0.56,0,1,0,0,0.217,Low,Low_Risk
CUST1330,33,Female,Married,Secondary,Employed,24,13067,20,1,0,0.87,1,1,1,0,0.217,Medium,Low_Risk
CUST2200,44,Male,Married,Secondary,Employed,46,31710,16,3,0,0.97,0,0,0,0,0.217,Medium,Low_Risk
CUST0579,42,Female,Divorced,Primary,Employed,68,91353,11,4,0,0.99,4,1,0,0,0.217,Medium,Low_Risk
CUST0825,37,Female,Single,,Employed,20,79264,19,1,0,0.98,0,0,0,0,0.217,Medium,Low_Risk
CUST2248,55,Female,Married,Secondary,Employed,29,104559,17,2,0,0.83,0,1,0,0,0.217,Medium,Low_Risk
CUST1944,29,Female,Married,Secondary,Unemployed,25,47451,19,1,1,0.95,0,1,0,0,0.217,Medium,Low_Risk
CUST1590,24,Male,Married,Secondary,Employed,20,125167,18,1,0,0.71,0,0,0,0,0.217,Medium,Low_Risk
CUST2253,44,Male,Married,Secondary,Employed,14,162770,18,2,0,0.68,1,1,0,0,0.216,Medium,Low_Risk
CUST0204,39,Female,Single,,Employed,11,437188,12,1,0,0.81,1,1,0,0,0.216,Low,Low_Risk
CUST1295,38,Female,Married,Secondary,Employed,38,81388,16,2,0,0.88,0,0,0,0,0.216,Medium,Low_Risk
CUST1195,34,Female,Single,Primary,Employed,68,768,13,3,0,0.77,0,1,0,0,0.216,Medium,Low_Risk
CUST2034,53,Female,Single,Primary,Employed,13,211542,17,2,0,0.63,0,1,0,0,0.216,Medium,Low_Risk
CUST0761,42,Female,Married,Secondary,Self-employed,28,22250,19,1,1,0.53,0,1,0,0,0.216,Medium,Low_Risk
CUST1932,25,Female,Single,Secondary,Unemployed,35,102543,16,2,0,0.82,1,0,0,0,0.216,Medium,Low_Risk
CUST1436,45,Male,Single,University,Employed,27,71544,18,2,0,0.73,0,1,0,0,0.216,Medium,Low_Risk
CUST0666,26,Male,Divorced,Secondary,Unemployed,44,166991,13,2,0,0.86,0,0,1,0,0.216,Medium,Low_Risk
CUST1275,26,Female,Married,Primary,Employed,50,124131,13,1,0,0.99,1,0,0,0,0.216,Low,Low_Risk
CUST1579,30,Male,Married,Secondary,Employed,9,24655,22,1,1,0.66,0,0,1,0,0.216,Medium,Low_Risk
CUST1755,25,Female,Married,Secondary,Employed,37,170981,14,1,0,0.93,1,0,0,0,0.216,Low,Low_Risk
CUST1844,39,Female,Single,Secondary,Unemployed,34,106160,16,2,0,0.71,1,1,0,0,0.216,Medium,Low_Risk
CUST2216,34,Female,Married,Primary,Self-employed,76,32968,11,2,0,0.85,1,1,0,0,0.216,Low,Low_Risk
CUST1459,33,Female,Married,Primary,Self-employed,45,76795,15,3,0,0.6,1,1,1,0,0.216,Medium,Low_Risk
CUST1296,42,Male,Married,Secondary,Employed,67,136854,10,4,0,0.7,0,1,1,0,0.216,Medium,Low_Risk
CUST1342,33,Male,Single,Primary,Employed,28,23735,19,1,0,0.67,2,0,0,0,0.216,Medium,Low_Risk
CUST1905,25,Male,Single,Secondary,Employed,15,361029,13,1,1,0.71,1,1,1,0,0.215,Low,Low_Risk
CUST1727,32,Male,Married,Secondary,Employed,10,98717,20,3,0,0.53,1,1,0,0,0.215,Medium,Low_Risk
CUST1666,30,Male,Divorced,Secondary,Employed,38,159884,14,1,0,0.95,0,1,0,0,0.215,Low,Low_Risk
CUST0469,50,Male,Married,University,Self-employed,49,212993,11,2,0,0.85,2,1,0,0,0.215,Low,Low_Risk
CUST2469,46,Female,Single,Secondary,Employed,2,240590,18,2,0,0.85,1,1,0,0,0.215,Medium,Low_Risk
CUST2294,34,Female,Married,Primary,Employed,9,233647,17,3,0,0.54,1,1,0,0,0.215,Medium,Low_Risk
CUST0055,28,Female,Divorced,Secondary,Employed,63,243192,8,1,0,0.94,0,1,0,0,0.215,Low,Low_Risk
CUST0306,40,Female,Married,Secondary,Employed,49,254759,10,2,0,0.85,2,1,0,0,0.215,Low,Low_Risk
CUST2115,24,Female,Divorced,Secondary,Employed,54,136222,12,2,1,0.62,3,1,1,0,0.215,Low,Medium_Risk
CUST1213,51,Female,Married,Secondary,Employed,57,32608,14,1,0,0.72,1,0,0,0,0.215,Low,Low_Risk
CUST0022,31,Female,Married,Secondary,Self-employed,40,106166,15,2,1,0.95,2,1,1,0,0.215,Medium,Low_Risk
CUST0324,36,Female,Married,University,Employed,46,65189,15,2,0,0.62,0,1,0,0,0.215,Medium,Low_Risk
CUST0611,39,Male,Divorced,University,Employed,12,172298,18,3,1,0.66,1,1,1,0,0.215,Medium,Low_Risk
CUST0047,28,Female,Single,Secondary,Employed,23,264779,14,2,0,0.54,2,1,0,0,0.215,Medium,Low_Risk
CUST2783,21,Female,Single,Secondary,Employed,25,166664,16,1,0,0.88,0,1,0,0,0.215,Low,Low_Risk
CUST2886,37,Male,Divorced,University,Unemployed,42,93351,15,3,2,0.84,0,1,0,0,0.215,Medium,Low_Risk
CUST1657,33,Female,Single,Primary,Unemployed,38,77749,16,1,1,0.95,0,1,0,0,0.215,Low,Low_Risk
CUST2474,37,Female,Single,Primary,Employed,29,221311,14,1,0,0.86,0,1,0,0,0.214,Low,Low_Risk
CUST0758,53,Female,Single,Primary,Employed,82,24034,10,2,0,0.6,0,1,0,0,0.214,Low,Low_Risk
CUST1531,34,Female,Single,University,Employed,29,263806,13,2,0,0.6,1,0,0,0,0.214,Medium,Low_Risk
CUST0347,46,Male,Single,Secondary,Employed,22,396256,11,2,0,0.65,2,1,1,0,0.214,Low,Low_Risk
CUST0144,19,Female,Divorced,,Employed,13,75777,20,3,0,0.67,1,1,0,0,0.214,Medium,Low_Risk
CUST2198,38,Male,Married,Primary,Unemployed,37,164780,14,3,0,0.86,1,0,0,0,0.214,Medium,Low_Risk
CUST2630,37,Female,Married,Secondary,Employed,50,73526,14,4,0,0.66,1,1,0,0,0.214,Medium,Low_Risk
CUST0567,31,Female,Married,Primary,Employed,23,132875,17,4,0,0.5,0,1,0,0,0.214,High,Low_Risk
CUST2774,25,Male,Single,Primary,Employed,40,145342,14,2,0,0.52,2,1,1,0,0.214,Medium,Low_Risk
CUST2265,38,Male,Married,Secondary,Employed,28,97126,17,2,0,0.53,1,0,0,0,0.214,Medium,Low_Risk
CUST2788,22,Female,Single,University,Employed,32,29173,18,4,0,0.97,0,1,0,0,0.214,High,Low_Risk
CUST2833,43,Male,Married,University,Self-employed,23,7431,20,3,1,0.51,0,1,1,0,0.214,Medium,Low_Risk
CUST1546,43,Female,Single,Primary,Employed,84,9780,10,1,1,0.5,0,0,0,0,0.214,Low,Low_Risk
CUST1887,29,Male,Married,Secondary,Self-employed,15,101248,19,3,1,0.76,1,1,0,0,0.214,Medium,Low_Risk
CUST2847,25,Male,Divorced,Secondary,Employed,52,103098,13,2,0,0.68,1,1,0,0,0.214,Medium,Low_Risk
CUST0528,31,Male,Married,Secondary,Self-employed,56,75683,13,1,0,0.84,3,1,1,0,0.214,Low,Low_Risk
CUST0995,40,Female,Married,Secondary,Employed,62,36028,13,4,0,0.83,1,1,1,0,0.214,Medium,Low_Risk
CUST2090,29,Female,Married,Secondary,Employed,7,30603,22,2,0,0.55,1,1,0,0,0.214,Medium,Low_Risk
CUST0246,40,Male,Divorced,,Employed,26,114205,17,1,1,0.91,0,0,0,0,0.214,Low,Low_Risk
CUST2445,30,Female,Married,University,Employed,94,27140,8,2,2,0.68,1,1,1,0,0.214,Low,Medium_Risk
CUST1339,38,Male,Married,Secondary,Unemployed,42,43055,16,2,0,0.59,0,1,1,0,0.214,Medium,Low_Risk
CUST0139,64,Male,Married,Secondary,Unemployed,59,184382,10,2,0,0.67,0,1,0,0,0.214,Low,Low_Risk
CUST0178,29,Male,Single,Primary,Employed,57,27536,14,2,0,0.74,2,1,0,0,0.214,Medium,Low_Risk
CUST1970,20,Female,Single,Primary,Employed,60,3953,14,2,0,0.78,1,1,0,0,0.214,Medium,Low_Risk
CUST2557,45,Male,Married,Secondary,Employed,98,500,8,2,0,0.69,0,1,1,0,0.214,Low,Low_Risk
CUST1953,27,Female,Married,Secondary,Employed,71,57593,11,1,0,0.51,2,1,0,0,0.214,Low,Low_Risk
CUST2975,47,Male,Married,Primary,Self-employed,71,53817,11,2,0,0.67,2,1,0,0,0.213,Low,Low_Risk
CUST2406,38,Female,Married,Secondary,Self-employed,29,47036,18,1,0,0.84,0,1,0,0,0.213,Medium,Low_Risk
CUST1547,49,Female,Single,Secondary,Self-employed,57,64082,13,3,0,0.81,1,1,0,0,0.213,Medium,Low_Risk
CUST0828,34,Male,Married,,Self-employed,40,140904,14,1,0,0.7,0,0,0,0,0.213,Low,Low_Risk
CUST1203,39,Female,Divorced,Secondary,Self-employed,36,40076,17,1,1,0.51,1,1,0,0,0.213,Low,Low_Risk
CUST2385,42,Female,Married,Secondary,Employed,46,269627,10,1,0,0.57,2,1,1,0,0.213,Low,Low_Risk
CUST0905,34,Female,Married,University,Unemployed,29,1619,19,1,0,0.95,0,1,0,0,0.213,Medium,Low_Risk
CUST2808,33,Female,Married,Secondary,Self-employed,28,305709,12,1,0,0.78,0,0,0,0,0.213,Low,Low_Risk
CUST0229,40,Male,Married,Secondary,Self-employed,25,116921,17,3,0,0.76,1,0,1,0,0.213,Medium,Low_Risk
CUST0173,35,Male,Single,Primary,Self-employed,8,21568,22,2,0,0.9,0,1,0,0,0.213,Medium,Low_Risk
CUST1027,31,Female,Married,University,Self-employed,36,253636,12,1,0,0.65,2,0,1,0,0.213,Low,Low_Risk
CUST0167,28,Male,Married,University,Self-employed,44,113981,14,1,0,0.89,0,1,0,0,0.213,Low,Low_Risk
CUST2963,31,Female,Married,Secondary,Employed,91,44627,8,2,0,0.76,2,1,0,0,0.213,Low,Low_Risk
CUST2492,23,Male,Divorced,Primary,Employed,43,117504,14,1,0,0.79,2,1,0,0,0.213,Low,Low_Risk
CUST2291,51,Female,Married,Secondary,Employed,48,40930,15,2,0,0.64,0,1,0,0,0.213,Medium,Low_Risk
CUST1337,29,Male,Single,,Employed,16,177487,17,2,0,0.99,1,0,1,0,0.213,Medium,Low_Risk
CUST1595,22,Female,Single,University,Employed,51,106750,13,1,0,0.96,3,1,1,0,0.213,Low,Low_Risk
CUST2206,36,Male,Married,,Employed,46,12343,16,2,0,0.56,0,1,0,0,0.213,Medium,Low_Risk
CUST1972,38,Female,Single,University,Self-employed,73,38776,11,1,0,0.66,0,1,1,0,0.213,Low,Low_Risk
CUST1019,33,Male,Divorced,Secondary,Employed,70,18411,12,3,1,0.6,1,0,0,0,0.213,Medium,Low_Risk
CUST0554,23,Male,Married,Secondary,Employed,16,303575,14,3,1,0.65,1,0,1,0,0.213,Medium,Low_Risk
CUST1088,27,Female,Single,Secondary,Self-employed,79,77602,9,3,0,0.54,3,0,0,0,0.212,Medium,Low_Risk
CUST1709,18,Female,Divorced,Secondary,Unemployed,27,55842,18,3,0,0.84,0,0,0,0,0.212,Medium,Low_Risk
CUST2740,31,Female,Married,Primary,Self-employed,38,22470,17,1,0,0.58,2,1,0,0,0.212,Low,Low_Risk
CUST0889,40,Female,Single,,Employed,38,21404,17,2,1,0.55,2,0,0,0,0.212,Medium,Low_Risk
CUST1976,46,Male,Married,Secondary,Employed,45,142367,13,1,0,0.92,0,1,0,0,0.212,Low,Low_Risk
CUST0670,28,Male,Single,Secondary,Self-employed,100,21704,7,3,0,0.51,0,1,0,0,0.212,Low,Low_Risk
CUST0036,32,Male,Single,Primary,Employed,77,49147,10,3,0,0.6,1,1,0,0,0.212,Medium,Low_Risk
CUST0372,46,Female,Married,Secondary,Employed,33,397650,9,1,0,0.76,1,1,0,0,0.212,Low,Low_Risk
CUST1775,26,Male,Single,University,Self-employed,64,99108,11,3,0,0.96,2,1,0,0,0.212,Medium,Low_Risk
CUST2663,26,Female,Single,Primary,Self-employed,21,54611,19,1,0,0.87,0,0,1,0,0.212,Medium,Low_Risk
